,y,x,street_count,ref,highway
27541358,52.4630785,13.4445233,4,,
27541367,52.463694,13.4442793,4,,
31390643,52.4642892,13.4473723,4,,
27541374,52.4637774,13.444197,4,,
27541382,52.4637446,13.4440599,3,,
27541398,52.4628423,13.4400369,3,,
27543286,52.4618296,13.4288266,3,,
27541917,52.4542798,13.4609244,4,,
27541923,52.4541763,13.4609833,4,,
27541929,52.4543057,13.4615474,4,,
27541937,52.4544075,13.4614826,4,,
27543127,52.4543544,13.4725005,3,,
262246322,52.4542659,13.4724065,3,,
1419374533,52.4545292,13.4721979,3,,
27554948,52.464221,13.4436333,3,,
613406039,52.4641129,13.4426734,3,,
1679931159,52.465072,13.4428366,3,,
27554950,52.4657334,13.4420854,4,,
604948108,52.4654546,13.4424878,3,,
1679931164,52.4668328,13.4409953,3,,
27554951,52.4657692,13.4423971,3,,
27554987,52.4712066,13.4413664,4,,
1762962583,52.471508,13.4413692,3,,
31032156,52.4704118,13.4415078,3,,
27554989,52.473379,13.4407887,3,,
27554990,52.47375,13.4405732,4,,
1969158490,52.4723799,13.4411568,3,,
27554992,52.4752874,13.4397715,3,,
753028445,52.4755981,13.4396577,3,,
27554995,52.4776026,13.4385193,3,,
27554996,52.4782859,13.4380132,3,,
27554997,52.4789879,13.4375027,3,,
337267061,52.4831678,13.4314985,1,,
29737157,52.4854211,13.4296051,3,,
27555076,52.4821788,13.4359927,4,,
27555095,52.4941041,13.4352278,4,,
27555096,52.4934628,13.4374025,4,,
27555102,52.4947957,13.4328748,4,,
27555097,52.4916636,13.4356357,4,,
27555103,52.4912017,13.4351892,4,,
27555109,52.4905819,13.4345906,3,,
27555119,52.491359,13.4291046,4,,
27555140,52.4920842,13.4299046,3,,
29790225,52.4902586,13.4290296,3,,
27555121,52.4914882,13.4278768,4,,
29790219,52.4913308,13.4260399,4,,
29790221,52.4902677,13.4275843,4,,
27555125,52.4926275,13.430657,3,,
601124037,52.4924829,13.4304611,3,,
27555211,52.4981468,13.4214889,4,,traffic_signals
173953089,52.4987088,13.4196293,3,,
1417956806,52.4972388,13.4245839,4,,
27555213,52.4963034,13.427755,4,,
27555214,52.4981705,13.4296219,3,,
318545594,52.4978248,13.430647,3,,
27555215,52.497911,13.4307234,4,,
27555227,52.4982618,13.4297231,3,,
27555219,52.4964151,13.4198726,4,,
174069318,52.4963998,13.419703,4,,
4077774872,52.4966864,13.4197065,3,,
29789746,52.4964524,13.4200948,3,,
27555220,52.4947114,13.4261775,3,,
21306261,52.4938954,13.4286485,4,,
27555221,52.4990372,13.4222319,4,,
29276746,52.4991881,13.4223464,4,,
27555224,52.4992802,13.4303947,4,,
318549151,52.4994465,13.4302701,4,,
27555225,52.4992187,13.4311505,3,,
122087860,52.4993367,13.4320862,4,,
27555235,52.4883249,13.4289844,4,,
1438369355,52.4879186,13.4289873,3,,
27555238,52.4861072,13.4353715,4,,
1650235892,52.4864989,13.4342816,3,,
27555239,52.4871793,13.43678,4,,
27555275,52.468154,13.4605039,3,,
31390653,52.4680772,13.460677,4,,
27555993,52.4591243,13.4001184,4,,traffic_signals
3038313300,52.4594565,13.4001672,3,,
27556003,52.4529939,13.3966443,4,,
1279270874,52.4529993,13.3961593,3,,
27556004,52.4529716,13.3974447,3,,
27556031,52.4530631,13.3915721,4,,
29657625,52.4530916,13.3905197,3,,
27556046,52.4529529,13.3915566,3,,
1644518096,52.4529148,13.3927227,3,,
27556049,52.4525299,13.4078275,4,,
525554445,52.4493506,13.4045924,3,,
34814478,52.4553104,13.4099977,3,,
27556085,52.4526584,13.3846174,4,,
761505343,52.4527727,13.3845932,4,,
27556147,52.4499041,13.3788023,3,,
27556159,52.4481303,13.379064,4,,
30004758,52.4472506,13.3792151,3,,
27556201,52.4496613,13.3668334,4,,
29683694,52.4505416,13.3685522,3,,
27556206,52.4472135,13.3712512,4,,
27556222,52.4460118,13.3728184,4,,
30004551,52.4479746,13.370198,3,,
27556303,52.4451058,13.3740267,4,,
27556295,52.4444734,13.3722166,3,,
4207017298,52.444847,13.3708165,3,,
27556329,52.4456113,13.3680169,3,,
27556334,52.4453806,13.3688735,3,,
27556349,52.4467771,13.3607088,4,,
29283308,52.4467474,13.3605074,4,,
27556406,52.4464713,13.3793146,4,,
27556410,52.4452565,13.3794973,4,,
27556454,52.4449674,13.3795355,3,,
27556438,52.443291,13.3862859,4,,
338920027,52.443945,13.3861631,3,,
27556440,52.4455727,13.3858722,4,,
29709476,52.4480523,13.385408,4,,
27556461,52.4401839,13.3873964,4,,
31036056,52.4421687,13.386682,3,,
27556636,52.4492779,13.3851833,3,,
27556094,52.4501941,13.3850207,3,,
27556642,52.4455628,13.3857157,4,,
31036116,52.44394,13.3860112,4,,
27556644,52.4468066,13.3854927,3,,
727384652,52.4558516,13.3840161,4,,
388089256,52.4559958,13.3851593,3,,
27556660,52.466091,13.3856819,4,,
27559580,52.5184962,13.2780843,3,,
459663524,52.5188766,13.2760538,3,,
27559626,52.5168672,13.2609006,3,,
27559635,52.5166219,13.2604528,4,,
27559627,52.5179439,13.2610556,4,,
27559628,52.518878,13.2616349,4,,
27559633,52.5182199,13.2582985,4,,
27559640,52.5188984,13.2574103,4,,
27559636,52.5164847,13.260208,4,,
27587405,52.5161768,13.2599576,4,,
27559637,52.5202604,13.262461,4,,
27559638,52.519689,13.262142,3,,
27559639,52.5188074,13.2571835,4,,
27559634,52.5181156,13.2580968,4,,
27559642,52.5198632,13.2561463,3,,
240483945,52.5205162,13.2553071,3,,
27559692,52.5238432,13.2493578,4,,
250055663,52.5239647,13.2494466,3,,
28552448,52.5229499,13.2528624,3,,
27559706,52.5244041,13.2474024,3,,
1273530471,52.5242003,13.2482137,3,,
27559775,52.524888,13.2450821,4,,
250056152,52.524649,13.2449571,3,,
27559811,52.5148617,13.2633428,4,,
269843734,52.5156052,13.262071,4,,
27559812,52.5146963,13.2645405,4,,
27559813,52.5144169,13.2641231,4,,
27560124,52.515349,13.2493683,3,,
16541462,52.5149222,13.2486159,3,,
27585623,52.5008491,13.3067945,4,,
27586215,52.527681,13.2326365,4,,
3964528087,52.5278125,13.2317933,3,,
27586340,52.527687,13.2317605,4,,
27586216,52.5275523,13.2325899,3,,
27586465,52.5273852,13.211654,4,,
27586468,52.5274335,13.2114823,4,,
27586470,52.5273165,13.2113062,4,,
27586483,52.5284581,13.2084383,3,,
27586466,52.5272633,13.2115123,4,,
29175418,52.5270499,13.2105205,3,,
27586488,52.5288676,13.2074765,4,,
27586490,52.5287613,13.2073298,3,,
27586485,52.5285244,13.2078531,3,,
27586497,52.5301939,13.2048862,4,,
27586505,52.5302545,13.2047656,4,,
27586500,52.5301395,13.2046534,4,,
27586870,52.5261511,13.2170133,3,,
27586863,52.524778,13.2188651,3,,
27587435,52.5087351,13.2593932,4,,
27587434,52.5087267,13.2591357,3,,
27587436,52.5088197,13.2607457,3,,
27587450,52.5090597,13.2645301,4,,
275725785,52.5088302,13.2609109,3,,
27587518,52.5091596,13.2663539,3,,
27587520,52.5092955,13.26852,4,,
27683839,52.4740018,13.3513635,3,,
26908750,52.4744392,13.3518648,3,,motorway_junction
27784947,52.4903966,13.3491237,4,,
27784949,52.4912331,13.3492026,3,,
27784952,52.4918222,13.3492563,3,,
27784958,52.4920898,13.349609,3,,
27784955,52.4921473,13.3488448,3,,
27784959,52.4923136,13.3493164,3,,
27784964,52.4933617,13.3495324,3,,
27784967,52.4946406,13.3497574,4,,traffic_signals
27785575,52.4955192,13.3497006,4,,
27785034,52.4896022,13.339688,3,,
27785036,52.4894395,13.3392236,3,,
27785090,52.4882672,13.3493345,4,,
27786595,52.4893874,13.3490445,4,,
27785091,52.4873223,13.3496183,4,,
27785157,52.4856076,13.3409669,4,,
27785158,52.4856021,13.3412093,4,,
27785302,52.4843476,13.3529564,4,,
27785305,52.4844905,13.353223,3,,
27785304,52.484651,13.3530129,4,,
27785303,52.484515,13.3527309,3,,
27785496,52.4862088,13.3510322,4,,
27785364,52.4869202,13.3569835,3,,
27785365,52.4868606,13.3571411,4,,
27785385,52.4860656,13.3559857,4,,
27785371,52.4864371,13.3604723,3,,
27785374,52.4863352,13.3602886,4,,
27785378,52.4857809,13.3587658,4,,
27785387,52.4859713,13.3560936,3,,
27785479,52.4853326,13.3633858,3,,
27785489,52.4860489,13.3614703,4,,
27785502,52.4967697,13.3450373,4,,
27786563,52.4970086,13.3459679,4,,
27785559,52.4978286,13.3482759,3,,
27785560,52.4982367,13.3495343,4,,
27785752,52.4976585,13.3477514,3,,
315091724,52.4994927,13.3494147,3,,
27785561,52.4964301,13.3496625,4,,
27785562,52.4967946,13.3522124,3,,
27785563,52.4970372,13.3539115,3,,
338888851,52.4958679,13.3522578,3,,
27785567,52.4947386,13.3539781,4,,traffic_signals
27785570,52.4946469,13.3552492,4,,traffic_signals
27785569,52.4948112,13.352882,3,,
27785585,52.4973683,13.3495907,3,,
27785598,52.4982231,13.3542554,3,,
791718063,52.497142,13.3545802,4,,
2210579000,52.4974348,13.3470615,3,,
27785754,52.4962264,13.3481867,3,,
27785774,52.4973137,13.3654696,3,,
27785855,52.4932809,13.3671081,4,,
2741636994,52.4932156,13.3681854,3,,
27786104,52.490325,13.3603123,4,,
27786112,52.4904516,13.3604179,4,,
5208790603,52.4901285,13.3608168,3,,
27786105,52.4903899,13.3601023,4,,
27786114,52.4905051,13.3602199,4,,
27786187,52.49087,13.3606154,3,,
27786588,52.4904711,13.3590446,3,,
27786129,52.4888674,13.3589985,4,,
27786143,52.4913225,13.360805,3,,
27786217,52.4892176,13.3533825,3,,
27786288,52.488676,13.3536878,3,,
27785390,52.4874871,13.354688,4,,
1840597056,52.4970903,13.3462183,4,,
27786566,52.4959105,13.3460311,3,,
27786564,52.4988285,13.3458914,4,,
2210573614,52.4971358,13.3459641,4,,
27786565,52.4959435,13.3462828,3,,
27786593,52.4897817,13.3521711,3,,
351869022,52.489753,13.3518836,3,,
27786594,52.4894818,13.3490301,4,,
27786223,52.4895968,13.3510423,3,,
27786596,52.489892,13.3531994,4,,
27786597,52.4897949,13.3532139,4,,
415919772,52.4898304,13.352627,3,,
415917290,52.489931,13.3539206,3,,
27786598,52.4900633,13.3550029,3,,
1657188910,52.4900534,13.354917,3,,
27786927,52.4886497,13.3405747,4,,
27786926,52.4887171,13.3423267,3,,
27786920,52.4888806,13.3437651,4,,
27786929,52.4885602,13.3405885,4,,
27787375,52.4885268,13.3393528,4,,
27787388,52.4884301,13.3393926,4,,
27787512,52.4837875,13.3614484,3,,
5227066951,52.4835635,13.3613861,3,,
27787572,52.4845686,13.3721667,4,,
29325978,52.4850658,13.3722902,3,,
3454709313,52.4844841,13.3723021,3,,
27787944,52.487786,13.3749556,3,,
5962354163,52.4877119,13.3766346,3,,
290164497,52.4878638,13.3736747,3,,
27788171,52.488024,13.3705652,3,,
27788352,52.4904743,13.3707537,3,,
28095196,52.4789516,13.4234689,4,,
28095204,52.478749,13.4217803,3,,
28097073,52.4787324,13.4215837,3,,
28095211,52.4787156,13.4213838,3,,
28095223,52.4796158,13.4213124,4,,
28095228,52.4802004,13.4211285,4,,
28095233,52.4803138,13.4211047,4,,
1918390886,52.4802559,13.4216523,3,,
28095238,52.4775227,13.4221589,3,,
28095255,52.4785171,13.4196582,3,,
28095340,52.4773031,13.4239673,4,,
28095424,52.4806314,13.4250319,4,,
28095432,52.4806511,13.4252067,4,,
28095439,52.4807918,13.425163,4,,
5282742776,52.4807624,13.424985,4,,
28095602,52.4813362,13.4293887,4,,
1447011502,52.4811424,13.4277466,4,,
31261035,52.4824558,13.4289997,3,,
26747530,52.4958583,13.3907105,3,,
28096072,52.4980583,13.389107,4,,
28096091,52.480068,13.3859733,3,,
29985664,52.4802004,13.3859764,3,,
28096096,52.478196,13.3859197,3,,
298092526,52.484426,13.3879361,4,,
28096582,52.4724383,13.3779718,4,,
28096583,52.4724405,13.3778144,4,,
28096595,52.4724682,13.3762347,3,,
28096610,52.4755885,13.3776125,4,,
29498394,52.4768518,13.3770779,4,,
28097236,52.4767012,13.4224136,3,,
28095306,52.4771667,13.4227925,3,,
28114272,52.4995128,13.3527157,3,,
100753278,52.4993801,13.3531286,3,,
26629143,52.474218,13.2945625,4,,
28150269,52.524387,13.4492478,4,,
29271707,52.5242942,13.4488846,4,,
28150270,52.5236531,13.4642632,3,,
273094877,52.523614,13.4644537,3,,
1412045030,52.52441,13.4611174,3,,
28150389,52.5111099,13.4640324,3,,
1410036218,52.5131916,13.4622714,3,,
29785868,52.5110815,13.4610191,3,,
29785876,52.5125053,13.4593616,4,,
28151270,52.5117097,13.4570553,4,,
2826118580,52.5127857,13.4578115,4,,
28373639,52.5114319,13.4588327,4,,
28165362,52.4722633,13.310893,4,,
28200189,52.541776,13.2735408,4,,
28200209,52.5410093,13.2797957,3,,
506798997,52.5418765,13.2718248,3,,
277317806,52.5408546,13.2812757,3,,
28202230,52.4646153,13.5179856,4,,
28203226,52.464753,13.5160404,3,,
28202257,52.4674291,13.5176645,3,,
2278484183,52.4674035,13.5177852,3,,
28202865,52.4647451,13.5136791,4,,
100149263,52.4647353,13.5135241,4,,
28202897,52.4645737,13.5146697,3,,
281775168,52.4646282,13.515395,3,,
28202962,52.4643599,13.516579,3,,
28202965,52.4640195,13.5180885,4,,
28203553,52.4639473,13.5184237,4,,
28203216,52.464433,13.519154,4,,
28205961,52.5504698,13.2965068,4,,
150554467,52.5502369,13.2963457,3,,
530190,52.5605594,13.3217063,4,,
26982466,52.560843,13.3217955,3,,
28236114,52.4855603,13.3223479,4,,
28237779,52.4744137,13.5208089,3,,
28237832,52.4745035,13.5205908,3,,
28238031,52.478523,13.5246896,3,,
1841416676,52.4785488,13.5244698,4,,
28238072,52.4816147,13.525506,4,,
28392022,52.4820999,13.5255888,3,,
28245703,52.4607266,13.5038582,4,,
270975461,52.4608219,13.5037249,4,,
28246491,52.4645479,13.5136911,4,,
28248045,52.5253002,13.3377565,4,,
28248866,52.5318488,13.3433893,4,,
29695400,52.5320842,13.3434114,4,,
28248867,52.5263466,13.3432765,4,,
28248871,52.5254295,13.3429863,4,,
28249778,52.5379978,13.3442148,4,,
388557135,52.5377133,13.344129,3,,
28250286,52.5472235,13.3539542,4,,
29046078,52.546798,13.3531261,3,,
28250929,52.4686483,13.5145319,4,,
100150570,52.4687627,13.5147393,4,,
28252015,52.5463826,13.3590129,4,,
28252016,52.5451864,13.3570536,4,,
2212847786,52.5451019,13.3571793,4,,
28252076,52.5432423,13.3526468,3,,
28252023,52.5515567,13.3672424,4,,
303647832,52.5513463,13.3669494,3,,
28252395,52.5502792,13.363198,4,,
2298251318,52.5488428,13.3629488,3,,
28252308,52.5509367,13.3563928,4,,
28252355,52.5493918,13.353968,3,,
28252324,52.5485512,13.3605505,4,,
28252568,52.5470168,13.3582239,4,,
30411612,52.5479553,13.3615323,4,,
28252361,52.5484974,13.3556085,4,,
28253030,52.5483918,13.3554647,4,,
250582979,52.5469163,13.3580731,3,,
28252682,52.5534943,13.3664072,3,,
3221940598,52.5545779,13.3661216,3,,
28253032,52.5517634,13.3549089,4,,
28253033,52.5525126,13.3563479,3,,
28253034,52.5538849,13.3589966,4,,
28253035,52.5541143,13.3586502,4,,
28253191,52.5576424,13.3613842,3,,
278788299,52.5566162,13.3581351,4,,
28253205,52.5580368,13.3654771,4,,
29058746,52.5580869,13.3665551,3,,
29058748,52.5595958,13.3651771,4,,
28255855,52.5580224,13.3652613,4,,
28253337,52.4586618,13.5397983,4,,
387605887,52.4578321,13.5420412,3,,
28253434,52.4577172,13.5434895,3,,crossing
28253342,52.458782,13.5399224,3,,
28253982,52.5464805,13.3591742,4,,
28253985,52.545467,13.3609549,4,,
28253986,52.5448161,13.3621054,4,,
672790353,52.5449066,13.3619458,4,,
27197260,52.5448673,13.3460164,4,,
28254757,52.5571245,13.3656512,4,,
28255077,52.5629398,13.3657256,3,,
28255081,52.562903,13.3654157,3,,
842553922,52.5628984,13.365374,3,,
28255087,52.5627174,13.36459,4,,
28255854,52.5626695,13.3643968,4,,
443662223,52.5630287,13.3645357,3,,
28255091,52.5638211,13.3643706,4,,
95790027,52.5638034,13.3641913,3,,
28255109,52.5621002,13.3571201,3,,
28255110,52.562116,13.3562289,3,,
29492939,52.5621098,13.3554886,3,,
28255117,52.5606444,13.3546479,3,,
28255142,52.5620932,13.3539599,4,,
28255127,52.5604457,13.3544564,3,,
28255136,52.5620917,13.3536411,4,,
28346801,52.562155,13.3489226,3,,
28255151,52.5643775,13.3528887,4,,
29492956,52.5659994,13.3520904,4,,
28255156,52.5643599,13.3525723,4,,
29187937,52.5580044,13.3649494,3,,
1641950480,52.457322,13.5121822,3,,
28299286,52.5428715,13.3696901,3,,
28299639,52.5516402,13.3711995,4,,
29121109,52.5530322,13.3699433,4,,
28299641,52.5506237,13.3736704,4,,
28299906,52.552804,13.3796601,4,,
26750906,52.5522702,13.3812484,4,,
28299909,52.5539107,13.3743555,3,,
59885097,52.5536374,13.376561,3,,
59893230,52.5541147,13.3727485,3,,
28300063,52.5539925,13.3770635,4,,
51354576,52.5543366,13.377164,3,,
28300064,52.5538282,13.3770171,4,,
28300100,52.5523514,13.3813895,4,,
28300192,52.5568581,13.3737402,4,,
28300202,52.55688,13.3734785,4,,
28300234,52.5565606,13.3738695,4,,
28300220,52.5565393,13.3741389,4,,
28300252,52.5563018,13.3770968,4,,
28300272,52.5562899,13.3772779,3,,
28300261,52.556601,13.3770156,4,,
28300270,52.556548,13.3776534,4,,
223826331,52.555965,13.3814049,3,,
28300381,52.5572203,13.3692879,3,,
29058747,52.5571985,13.3667429,3,,
28300448,52.5572495,13.3729953,3,,
28300576,52.559698,13.3698013,4,,
28300577,52.5597755,13.3699412,4,,
28300591,52.5594156,13.3692702,3,,
29189242,52.560636,13.3712602,3,,
28300581,52.5587235,13.3679518,3,,
28300978,52.5560311,13.3842437,4,,
28301013,52.5562316,13.3816032,3,,
28300986,52.5557618,13.3840543,4,,
28300992,52.5557473,13.3842221,4,,
28301711,52.5551468,13.383636,3,,
28300996,52.5560167,13.3844136,4,,
28301044,52.555724,13.3879191,3,,
28301713,52.5550089,13.3837244,4,,
2501779391,52.5549282,13.3839496,3,,
28301844,52.5506755,13.3847187,3,,
28301841,52.551366,13.3835723,4,,
28301847,52.5526902,13.3874272,4,,
28794167,52.5520535,13.388403,3,,
28302018,52.5501732,13.3855288,3,,
28302080,52.5491578,13.3859208,3,,
28302186,52.5472533,13.3915424,3,,
28302493,52.5453579,13.392996,4,,
349282559,52.5460366,13.3952896,3,,
28321448,52.5446952,13.2475365,3,,
33484094,52.5441833,13.2470534,4,,
35244866,52.5675829,13.35105,4,,
29492967,52.5693785,13.3512255,4,,
28373593,52.5354807,13.5174939,4,,
29858030,52.5354579,13.5171447,4,,
50808060,52.5396046,13.5143287,4,,
28373611,52.5330435,13.4759755,4,,
29794183,52.5329333,13.4760732,4,,
29794851,52.5320985,13.4716363,4,,
28373615,52.5267498,13.4795515,3,,
29794168,52.5266641,13.479578,3,,
28373619,52.5230474,13.4794514,4,,
28373623,52.523083,13.4797275,5,,
91357766,52.5231026,13.4794332,4,,
280985752,52.5256077,13.4798029,3,,
28373634,52.5099546,13.4644707,4,,
1822749279,52.5094942,13.4650839,3,,
29785866,52.5106548,13.4650546,4,,
28373646,52.5139476,13.4397158,4,,
29276001,52.5133719,13.4407298,3,,
664001254,52.5158551,13.4402607,3,,
28373650,52.5170835,13.4405484,4,,
29271392,52.5170644,13.4407336,4,,
28373656,52.5112549,13.4153635,3,,
3352479275,52.5113186,13.4150094,4,,
28373966,52.4700518,13.4924462,4,,
59380596,52.4757493,13.4873475,3,,
28373968,52.4691488,13.4913751,4,,
59380577,52.4690588,13.491263,4,,
28373970,52.5161618,13.4101764,3,,
3513423889,52.5160729,13.4106121,3,,
28373972,52.516069,13.4107627,3,,
28373974,52.5158341,13.4123246,4,,
3513423874,52.5157624,13.4128298,3,,
28378422,52.4876638,13.5273489,3,,
286637891,52.4895457,13.5279507,3,,
28381831,52.5395494,13.2708214,4,,
28381844,52.5413175,13.2625433,3,,
63220822,52.5429837,13.261645,3,,
28381847,52.5377649,13.2693637,4,,
28381849,52.5385484,13.2700316,3,,
28381919,52.5452909,13.2603769,3,,
63231106,52.543979,13.2610919,3,,
63220837,52.5461673,13.2599054,3,,
208775638,52.5451917,13.2316706,3,,
28382465,52.5459281,13.231126,3,,
33484152,52.5467628,13.2304121,4,,
208775625,52.5457479,13.2312663,3,,
28382469,52.5551495,13.2257064,4,,
313525286,52.5546826,13.225561,3,,
28382470,52.5551126,13.2259914,3,,
331572259,52.5554169,13.226096,3,,
28382519,52.5588012,13.228053,4,,
28382521,52.5589247,13.2281266,3,,
28382520,52.5589877,13.2278599,3,,
331571977,52.5591108,13.2272923,3,,
28382529,52.5576348,13.2267732,3,,
28382531,52.5570361,13.2264164,3,,
28382536,52.5544524,13.2258006,4,,
28382559,52.5513942,13.2258661,3,,
28382654,52.5494304,13.2271476,4,,
28382656,52.5484552,13.2284913,3,,
28382655,52.5495028,13.2274214,3,,
4453131214,52.5497826,13.2271429,3,,
203603942,52.547698,13.229358,3,,
28392932,52.4845146,13.5261443,4,,
28392951,52.4844933,13.5263428,4,,
28394533,52.4855469,13.5266857,3,,
28394546,52.4865685,13.5270116,4,,
28394548,52.4865938,13.5267967,4,,
28394961,52.4904272,13.5278334,3,,
1834451105,52.4899222,13.5278272,3,,
28465590,52.5220672,13.1941484,3,,
28465569,52.5228103,13.1944331,4,,
28465625,52.5246116,13.205148,3,,
29175415,52.5264702,13.2078873,4,,
28468622,52.5216915,13.1940036,3,,
28472261,52.5275619,13.1957679,3,,
28472263,52.5273081,13.1958796,3,,
26759883,52.5280994,13.1954509,3,,
28472280,52.5210086,13.1940361,4,,
28472303,52.5202366,13.1871452,4,,
28472298,52.5176759,13.1861158,4,,
28472307,52.5210608,13.1880763,3,,
28474689,52.5194664,13.1978089,4,,
28474694,52.5203385,13.1978334,3,,
28474690,52.5182357,13.1978033,3,,
2901334950,52.5181596,13.1977973,3,,
28474692,52.5162575,13.1974498,3,,
29175407,52.5158157,13.1973462,3,,
29175413,52.5229641,13.19769,3,,traffic_signals
28552443,52.5210894,13.2628945,4,,
28997946,52.5210442,13.2631449,4,,
459659150,52.5204307,13.2625611,3,,
28552445,52.5212021,13.2629451,3,,
28552457,52.5215435,13.2609666,4,,
28552455,52.521442,13.2609194,3,,
28552460,52.5142884,13.2639057,4,,
28794056,52.5270469,13.4159447,4,,
28794059,52.5588786,13.4130736,5,,
1376136787,52.5577321,13.4137419,3,,
1821890325,52.5593559,13.4123873,4,,
29121894,52.5519345,13.3885783,3,,
28794326,52.5353336,13.4169524,3,,
277027686,52.5348006,13.4181405,3,,
28794327,52.5367349,13.4172729,3,,
28794333,52.5365505,13.4159004,4,,
